Region,Technology,Fuel,Mode_of_operation,Year,Value,Unnamed: 6,Unit,Source,Updated at,Updated by
DE,X_Convert_HD,Heat_District,1,All,1.3387,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,X_Convert_HD,Heat_District,1,All,1.3092,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,X_Convert_HD,Heat_District,1,All,1.209,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,X_Convert_HD,Heat_District,1,All,1.2204,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,X_Convert_HD,Heat_District,1,All,1.1773,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NL,X_Convert_HD,Heat_District,1,All,1.2108,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,X_Convert_HD,Heat_District,1,All,1.1447,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,X_Convert_HD,Heat_District,1,All,1.4243,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,X_Convert_HD,Heat_District,1,All,1.0654,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,X_Convert_HD,Heat_District,1,All,1.2607,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,X_Convert_HD,Heat_District,1,All,1.0534,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,X_Convert_HD,Heat_District,1,All,1.1,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NO,X_Convert_HD,Heat_District,1,All,1.1473,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,X_Convert_HD,Heat_District,2,All,1.1538,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
BG,X_Convert_HD,Heat_District,2,All,1.3201,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,X_Convert_HD,Heat_District,2,All,1.2327,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
CZ,X_Convert_HD,Heat_District,2,All,1.4646,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,X_Convert_HD,Heat_District,2,All,1.2267,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,X_Convert_HD,Heat_District,2,All,1.1839,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,X_Convert_HD,Heat_District,2,All,1.1074,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,X_Convert_HD,Heat_District,2,All,1.3173,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE,X_Convert_HD,Heat_District,2,All,1.3387,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,X_Convert_HD,Heat_District,2,All,1.3092,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,X_Convert_HD,Heat_District,2,All,1.209,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,X_Convert_HD,Heat_District,2,All,1.2204,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,X_Convert_HD,Heat_District,2,All,1.1773,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NL,X_Convert_HD,Heat_District,2,All,1.2108,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,X_Convert_HD,Heat_District,2,All,1.1447,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,X_Convert_HD,Heat_District,2,All,1.4243,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,X_Convert_HD,Heat_District,2,All,1.0654,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,X_Convert_HD,Heat_District,2,All,1.2607,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,X_Convert_HD,Heat_District,2,All,1.0534,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,X_Convert_HD,Heat_District,2,All,1.1,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NO,X_Convert_HD,Heat_District,2,All,1.1473,,PJ,European Commission 2021: Overview of District Heating and Cooling Markets and Regulatory Frameworks under the Revised Renewable Energy Directive,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,X_Convert_HD,Heat_District,1,All,1.3387,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,X_Convert_HD,Heat_District,2,All,1.3387,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,X_Convert_HD,Heat_District,1,All,1.3173,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,X_Convert_HD,Heat_District,2,All,1.3173,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,X_Convert_HD,Heat_District,1,All,1.2108,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,X_Convert_HD,Heat_District,2,All,1.2108,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,X_Convert_HD,Heat_District,1,All,1.1538,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,X_Convert_HD,Heat_District,2,All,1.1538,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,X_Convert_HD,Heat_District,1,All,1.4646,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,X_Convert_HD,Heat_District,2,All,1.4646,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,X_Convert_HD,Heat_District,1,All,1.1447,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,X_Convert_HD,Heat_District,2,All,1.1447,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,X_Convert_HD,Heat_District,1,All,1.209,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,X_Convert_HD,Heat_District,2,All,1.209,,PJ,dummy data - empty entry,26.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2026,2.48848,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2027,2.48706,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2028,2.48564,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2029,2.48422,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2031,2.48174,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2032,2.48068,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2033,2.47962,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2034,2.47856,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2036,2.47644,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2037,2.47538,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2038,2.47432,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,1,2039,2.47326,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2026,3.44632,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2027,3.44434,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2028,3.44236,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2029,3.44038,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2031,3.43692,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2032,3.43544,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2033,3.43396,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2034,3.43248,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2036,3.42954,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2037,3.42808,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2038,3.42662,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,2,2039,3.42516,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2026,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2027,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2028,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2029,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2031,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2032,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2033,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2034,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2036,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2037,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2038,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Biomass,3,2039,1.8182,,PJ,interpolated,07.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2026,2.76502,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2027,2.76344,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2028,2.76186,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2029,2.76028,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2031,2.75752,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2032,2.75634,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2033,2.75516,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2034,2.75398,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2036,2.75162,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2037,2.75044,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2038,2.74926,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,1,2039,2.74808,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2026,3.8292,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2027,3.827,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2028,3.8248,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2029,3.8226,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2031,3.81876,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2032,3.81712,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2033,3.81548,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2034,3.81384,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2036,3.81058,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2037,3.80896,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2038,3.80734,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,2,2039,3.80572,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2026,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2027,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2028,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2029,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2031,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2032,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2033,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2034,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2036,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2037,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2038,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Biomass,3,2039,1.8182,,PJ,interpolated,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2026,1.96878,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2027,1.95736,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2028,1.94594,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2029,1.93452,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2031,1.91944,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2032,1.91578,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2033,1.91212,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2034,1.90846,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2036,1.9012,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2037,1.8976,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2038,1.894,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,1,2039,1.8904,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2026,2.28278,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2027,2.26426,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2028,2.24574,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2029,2.22722,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2031,2.20448,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2032,2.20026,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2033,2.19604,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2034,2.19182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2036,2.18348,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2037,2.17936,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2038,2.17524,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,2,2039,2.17112,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2026,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2027,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2028,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2029,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2031,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2032,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2033,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2034,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2036,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Hardcoal,3,2037,1.8182,,PJ,interpolated,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
