Region,Region2,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
EE,LV,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
EE,LV,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
EE,LV,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
EE,LV,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
EE,LV,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2026,1.76,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2027,1.32,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2028,0.88,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2029,0.44,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2031,0.15,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2032,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2033,0.45,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2034,0.6,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2036,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2037,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2038,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,FR,Power,2039,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2026,1.52,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2027,1.14,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2028,0.76,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2029,0.38,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2036,0.1,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2037,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2038,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,PT,Power,2039,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,EE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,NO,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2026,0.18,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2027,0.36,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2028,0.54,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2029,0.72,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2031,0.72,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2032,0.54,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2033,0.36,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2034,0.18,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2031,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2032,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2033,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2034,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2026,1.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2027,0.9,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2028,0.6,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2029,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2031,0.1,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2032,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2033,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2034,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2036,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2037,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2038,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,Power,2039,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2026,0.16,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2027,0.32,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2028,0.48,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2029,0.64,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2031,0.64,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2032,0.48,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2033,0.32,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2034,0.16,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,CH,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2026,0.54,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2027,0.78,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2028,1.02,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2029,1.26,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2031,1.35,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2032,1.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2033,1.05,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2034,0.9,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2036,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2037,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2038,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,Power,2039,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2026,1.76,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2027,1.32,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2028,0.88,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2029,0.44,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2031,0.15,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2032,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2033,0.45,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2034,0.6,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2036,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2037,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2038,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,Power,2039,0.75,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2026,0.14,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2027,0.28,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2028,0.42,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2029,0.56,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2031,0.56,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2032,0.42,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2033,0.28,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2034,0.14,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2026,1.037,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2027,0.874,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2028,0.711,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2029,0.548,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2031,0.308,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2032,0.231,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2033,0.154,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2034,0.077,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,IT,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,LU,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2026,1.12,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2027,1.24,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2028,1.36,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2029,1.48,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2031,1.28,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2032,0.96,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2033,0.64,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2034,0.32,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,UK,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2026,0.48,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2027,0.36,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2028,0.24,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2029,0.12,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,IT,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,TR,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
