Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by,Unnamed: 9
World,X_Gasifier,2050,5,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Gasifier,2055,5,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Gasifier,2060,5,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Liquifier,2018,20,,MEUR/GW,,,,
World,X_Liquifier,2020,20,,MEUR/GW,,,,
World,X_Liquifier,2021,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2025,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2030,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2035,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2040,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2045,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2050,20,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Liquifier,2055,20,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Liquifier,2060,20,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Methanation,2018,42,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2020,42,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2021,42,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2025,32,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2030,22,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2035,18.75,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2040,15.5,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2045,12.25,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2050,9,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Methanation,2055,9,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Methanation,2060,9,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Powerfuel,2018,232.6549056,,MEUR/GW,,,,
World,X_Powerfuel,2020,232.6549056,,MEUR/GW,,,,
World,X_Powerfuel,2021,232.6549056,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2025,186.1239245,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2030,139.5929434,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2035,116.3274528,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2040,93.06196224,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2045,69.79647168,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2050,46.53098112,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Powerfuel,2055,46.53098112,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Powerfuel,2060,46.53098112,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_SMR,2018,45.25,,MEUR/GW,,,,
World,X_SMR,2020,45.25,,MEUR/GW,,,,
World,X_SMR,2021,45.25,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2025,39.55,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2030,33.85,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2035,33.85,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2040,33.85,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2045,33.85,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2050,33.85,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_SMR,2055,33.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_SMR,2060,33.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Waste,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,CHP_Biomass_Solid,2026,71.622,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2027,70.909,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2028,70.196,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2029,69.483,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2031,68.218,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2032,67.666,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2033,67.114,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2034,66.562,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2036,65.458,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2037,64.906,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2038,64.354,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid,2039,63.802,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2026,126.055,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2027,124.8,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2028,123.545,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2029,122.29,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2031,120.064,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2032,119.092,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2033,118.121,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2034,117.149,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2036,115.206,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2037,114.235,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2038,113.263,,MEUR/GW,interpolated,,,
World,CHP_Biomass_Solid_CCS,2039,112.292,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal,2026,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2027,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2028,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2029,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2031,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2032,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2033,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2034,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2036,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2037,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2038,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal,2039,46.7,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,CHP_Coal_Hardcoal_CCS,2026,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2027,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2028,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2029,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2031,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2032,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2033,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2034,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2036,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2037,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2038,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Hardcoal_CCS,2039,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2026,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2027,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2028,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2029,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2031,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2032,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2033,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2034,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2036,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2037,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2038,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite,2039,46.7,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2026,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2027,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2028,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2029,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2031,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2032,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2033,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2034,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2036,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2037,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2038,76.121,,MEUR/GW,interpolated,,,
World,CHP_Coal_Lignite_CCS,2039,76.121,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2026,38.766,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2027,38.727,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2028,38.688,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2029,38.649,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2031,38.571,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2032,38.532,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2033,38.493,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2034,38.454,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2036,38.376,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2037,38.337,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2038,38.298,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas,2039,38.259,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2026,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2027,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2028,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2029,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2031,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2032,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2033,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2034,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2036,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2037,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2038,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Biogas_CCS,2039,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2026,38.766,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2027,38.727,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2028,38.688,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2029,38.649,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2031,38.571,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2032,38.532,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2033,38.493,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2034,38.454,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2036,38.376,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2037,38.337,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2038,38.298,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural,2039,38.259,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2026,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2027,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2028,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2029,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2031,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2032,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2033,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2034,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2036,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2037,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2038,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_Natural_CCS,2039,68.64,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2026,38.766,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2027,38.727,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2028,38.688,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2029,38.649,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2031,38.571,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2032,38.532,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2033,38.493,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2034,38.454,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2036,38.376,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2037,38.337,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2038,38.298,,MEUR/GW,interpolated,,,
World,CHP_Gas_CCGT_SynGas,2039,38.259,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2026,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2027,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2028,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2029,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2031,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2032,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2033,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2034,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2036,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2037,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2038,0.001,,MEUR/GW,interpolated,,,
World,CHP_Hydrogen_FuelCell,2039,0.001,,MEUR/GW,interpolated,,,
World,CHP_Oil,2026,38.766,,MEUR/GW,interpolated,,,
World,CHP_Oil,2027,38.727,,MEUR/GW,interpolated,,,
World,CHP_Oil,2028,38.688,,MEUR/GW,interpolated,,,
World,CHP_Oil,2029,38.649,,MEUR/GW,interpolated,,,
World,CHP_Oil,2031,38.571,,MEUR/GW,interpolated,,,
World,CHP_Oil,2032,38.532,,MEUR/GW,interpolated,,,
World,CHP_Oil,2033,38.493,,MEUR/GW,interpolated,,,
World,CHP_Oil,2034,38.454,,MEUR/GW,interpolated,,,
World,CHP_Oil,2036,38.376,,MEUR/GW,interpolated,,,
World,CHP_Oil,2037,38.337,,MEUR/GW,interpolated,,,
World,CHP_Oil,2038,38.298,,MEUR/GW,interpolated,,,
World,CHP_Oil,2039,38.259,,MEUR/GW,interpolated,,,
World,CHP_WasteToEnergy,2026,271.48,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2027,269.54,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2028,267.6,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2029,265.66,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2031,261.792,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2032,259.864,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2033,257.936,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2034,256.008,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2036,252.152,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2037,250.225,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2038,248.298,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2039,246.37,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,D_HB_Tank_Small,2026,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2027,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2028,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2029,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2031,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2032,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2033,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2034,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2036,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2037,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2038,17,,MEUR/GW,interpolated,26.11.2024,Stian Backe <stian.backe@sintef.no>,
