Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
DE_HE,R_Biogas,2036,1.86964,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Biogas,2037,1.86964,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Biogas,2038,1.86964,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Biogas,2039,1.86964,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2026,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2027,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2028,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2029,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2031,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2032,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2033,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2034,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2036,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2037,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2038,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Grass,2039,2.70701,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2026,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2027,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2028,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2029,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2031,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2032,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2033,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2034,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2036,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2037,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2038,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Paper_Cardboard,2039,1.33276,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2026,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2027,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2028,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2029,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2031,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2032,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2033,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2034,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2036,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2037,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2038,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Residues,2039,18.9484,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2026,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2027,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2028,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2029,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2031,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2032,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2033,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2034,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2036,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2037,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2038,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Roundwood,2039,17.8736,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2026,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2027,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2028,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2029,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2031,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2032,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2033,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2034,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2036,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2037,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2038,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,R_Wood,2039,1.15822,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2026,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2027,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2028,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2029,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2031,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2032,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2033,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2034,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2036,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2037,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2038,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,P_Geothermal,2039,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2026,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2027,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2028,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2029,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2031,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2032,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2033,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2034,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2036,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2037,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2038,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Biogas,2039,0.000206315,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2026,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2027,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2028,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2029,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2031,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2032,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2033,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2034,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2036,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2037,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2038,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Grass,2039,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2026,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2027,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2028,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2029,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2031,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2032,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2033,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2034,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2036,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2037,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2038,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Paper_Cardboard,2039,0.00014707,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2026,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2027,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2028,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2029,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2031,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2032,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2033,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2034,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2036,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2037,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2038,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Residues,2039,0.00699973,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2026,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2027,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2028,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2029,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2031,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2032,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2033,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2034,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2036,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2037,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2038,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Roundwood,2039,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2026,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2027,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2028,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2029,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2031,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2032,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2033,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2034,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2036,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2037,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2038,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,R_Wood,2039,0.001,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2026,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2027,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2028,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2029,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2031,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2032,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2033,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2034,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2036,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2037,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2038,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,P_Geothermal,2039,13.7812,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2026,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2027,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2028,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2029,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2031,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2032,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2033,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2034,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2036,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2037,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2038,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Biogas,2039,3.40136,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2026,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2027,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2028,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2029,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2031,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2032,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2033,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2034,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2036,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2037,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2038,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Grass,2039,6.29727,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2026,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2027,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2028,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2029,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2031,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2032,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2033,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2034,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2036,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2037,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2038,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Paper_Cardboard,2039,2.42463,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2026,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2027,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2028,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2029,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2031,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2032,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2033,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2034,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2036,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2037,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2038,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Residues,2039,44.0792,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2026,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2027,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2028,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2029,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2031,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2032,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2033,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,R_Roundwood,2034,9.95645,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
