Region,Technology,Mode_of_operation,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
World,R_Oil,1,2040,8.8015,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Oil,1,2045,8.4522,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Oil,1,2050,8.1029,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Oil,1,2055,8.1029,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Oil,1,2060,8.1029,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2018,2.2843,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2021,4.0289,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2025,3.2215,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2030,1.8671,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2035,1.6775,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2040,1.4878,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2045,1.4441,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2050,1.4003,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2055,1.4003,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Hardcoal,1,2060,1.4003,,MEUR/PJ,"Assumption: 95% of ""Z_Import"" value",04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2018,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2025,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2030,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2035,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2040,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2045,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2050,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2055,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,1,2060,1.0018,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2018,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2025,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2030,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2035,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2040,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2045,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2050,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2055,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,1,2060,1.4822,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2018,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2025,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2030,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2035,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2040,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2045,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2050,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2055,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,1,2060,1.494,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2018,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2025,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2030,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2035,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2040,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2045,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2050,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2055,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,1,2060,1.1952,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2018,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2025,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2030,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2035,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2040,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2045,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2050,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2055,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural_CCS,1,2060,1.1428,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2018,1.5037,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2020,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2025,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2030,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2035,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2040,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2045,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2050,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2055,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,1,2060,1.4317,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2018,1.4918,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2020,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2025,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2030,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2035,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2040,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2045,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2050,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2055,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,2,2060,1.4198,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2018,1.44,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2020,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2025,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2030,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2035,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2040,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2045,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2050,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2055,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,3,2060,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2018,1.44,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2020,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2025,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2030,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2035,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2040,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2045,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2050,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2055,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF_CCS,4,2060,1.368,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2018,1.4813,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2020,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2025,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2030,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2035,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2040,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2045,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2050,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2055,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_DRI_EAF_CCS,1,2060,1.2653,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2018,0.2972,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2020,0.2972,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2021,0.2972,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2025,0.285,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2030,0.2728,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2035,0.2737,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2040,0.2746,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2045,0.2756,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2050,0.2767,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2055,0.2767,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,1,2060,0.2767,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2018,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2020,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2021,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2025,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2030,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2035,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2040,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2045,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,1,2050,0.3404,,MEUR/PJ,DEA: Technology Catalogue (CCS): technology without CCS + 2.5EUR/tCO2,15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
